,Content ID,Reaction Type,Datetime,scores,content type,,,,
20899,7c47e333-da29-4be9-8156-2e5f75a991e1,super love,9/20/2020 15:49,75,dogs,,,,
20900,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,5/22/2021 18:58,0,dogs,,,,
20901,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,11/11/2020 12:18,30,dogs,,,,
20902,7c47e333-da29-4be9-8156-2e5f75a991e1,like,12/29/2020 13:38,50,dogs,,,,
20903,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,5/8/2021 22:55,30,dogs,,,,
20904,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,12/4/2020 7:32,30,dogs,,,,
20905,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,9/27/2020 1:46,0,dogs,,,,
20906,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,10/14/2020 15:09,35,dogs,,,,
20907,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,5/25/2021 18:21,35,dogs,,,,
20908,7c47e333-da29-4be9-8156-2e5f75a991e1,like,1/28/2021 13:50,50,dogs,,,,
20909,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,10/17/2020 19:05,45,dogs,,,,
20910,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,8/30/2020 17:26,15,dogs,,,,
20911,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,3/22/2021 17:09,0,dogs,,,,
20912,7c47e333-da29-4be9-8156-2e5f75a991e1,want,1/14/2021 21:48,70,dogs,,,,
20913,7c47e333-da29-4be9-8156-2e5f75a991e1,adore,6/27/2020 7:32,72,dogs,,,,
20914,7c47e333-da29-4be9-8156-2e5f75a991e1,adore,12/19/2020 18:15,72,dogs,,,,
20915,7c47e333-da29-4be9-8156-2e5f75a991e1,worried,10/28/2020 23:11,12,dogs,,,,
20916,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,6/26/2020 18:52,15,dogs,,,,
20917,7c47e333-da29-4be9-8156-2e5f75a991e1,want,5/15/2021 9:56,70,dogs,,,,
20918,7c47e333-da29-4be9-8156-2e5f75a991e1,love,6/19/2020 16:44,65,dogs,,,,
20919,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,8/10/2020 11:13,45,dogs,,,,
20920,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,11/22/2020 14:51,0,dogs,,,,
20921,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,9/30/2020 6:45,35,dogs,,,,
20922,7c47e333-da29-4be9-8156-2e5f75a991e1,worried,8/13/2020 7:04,12,dogs,,,,
20924,f1836624-ac23-4c4c-a868-ebf3256d6e80,want,10/30/2020 8:25,70,cooking,,,,
20925,f1836624-ac23-4c4c-a868-ebf3256d6e80,scared,4/15/2021 19:11,15,cooking,,,,
20926,f1836624-ac23-4c4c-a868-ebf3256d6e80,intrigued,2/19/2021 21:53,45,cooking,,,,
20927,f1836624-ac23-4c4c-a868-ebf3256d6e80,heart,4/23/2021 4:48,60,cooking,,,,
20928,f1836624-ac23-4c4c-a868-ebf3256d6e80,cherish,10/27/2020 17:43,70,cooking,,,,
20929,f1836624-ac23-4c4c-a868-ebf3256d6e80,super love,12/21/2020 20:10,75,cooking,,,,
20930,f1836624-ac23-4c4c-a868-ebf3256d6e80,adore,8/2/2020 2:54,72,cooking,,,,
20932,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,super love,8/19/2020 19:40,75,food,,,,
20933,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,indifferent,4/16/2021 13:34,20,food,,,,
20934,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,scared,5/21/2021 14:59,15,food,,,,
20935,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,peeking,5/26/2021 12:22,35,food,,,,
20936,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,cherish,3/29/2021 0:52,70,food,,,,
20937,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,love,11/27/2020 0:55,65,food,,,,
20938,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,adore,4/18/2021 16:46,72,food,,,,
20939,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,dislike,5/1/2021 9:45,10,food,,,,
20940,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,hate,3/27/2021 10:17,5,food,,,,
20941,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,worried,12/1/2020 15:31,12,food,,,,
20942,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,indifferent,4/4/2021 20:36,20,food,,,,
20943,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,worried,7/2/2020 14:01,12,food,,,,
20944,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,heart,1/28/2021 13:04,60,food,,,,
20945,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,dislike,10/8/2020 2:21,10,food,,,,
20946,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,peeking,7/16/2020 6:54,35,food,,,,
20947,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,interested,7/17/2020 5:25,30,food,,,,
20949,2664a681-e732-422f-b529-02fabb6ec9ab,dislike,3/17/2021 13:48,10,healthy eating,,,,
20950,2664a681-e732-422f-b529-02fabb6ec9ab,heart,6/8/2021 13:18,60,healthy eating,,,,
20951,2664a681-e732-422f-b529-02fabb6ec9ab,want,3/14/2021 1:20,70,healthy eating,,,,
20952,2664a681-e732-422f-b529-02fabb6ec9ab,disgust,1/21/2021 7:44,0,healthy eating,,,,
20953,2664a681-e732-422f-b529-02fabb6ec9ab,interested,4/27/2021 23:17,30,healthy eating,,,,
20954,2664a681-e732-422f-b529-02fabb6ec9ab,disgust,12/8/2020 20:39,0,healthy eating,,,,
20955,2664a681-e732-422f-b529-02fabb6ec9ab,intrigued,9/20/2020 7:12,45,healthy eating,,,,
20956,2664a681-e732-422f-b529-02fabb6ec9ab,indifferent,10/17/2020 21:06,20,healthy eating,,,,
20957,2664a681-e732-422f-b529-02fabb6ec9ab,adore,9/16/2020 7:59,72,healthy eating,,,,
20958,2664a681-e732-422f-b529-02fabb6ec9ab,super love,2/13/2021 17:44,75,healthy eating,,,,
20959,2664a681-e732-422f-b529-02fabb6ec9ab,super love,1/2/2021 1:14,75,healthy eating,,,,
20960,2664a681-e732-422f-b529-02fabb6ec9ab,want,3/2/2021 6:14,70,healthy eating,,,,
20961,2664a681-e732-422f-b529-02fabb6ec9ab,hate,6/6/2021 10:52,5,healthy eating,,,,
20962,2664a681-e732-422f-b529-02fabb6ec9ab,super love,8/1/2020 8:48,75,healthy eating,,,,
20963,2664a681-e732-422f-b529-02fabb6ec9ab,cherish,9/24/2020 1:32,70,healthy eating,,,,
20964,2664a681-e732-422f-b529-02fabb6ec9ab,peeking,11/9/2020 2:01,35,healthy eating,,,,
20965,2664a681-e732-422f-b529-02fabb6ec9ab,peeking,4/30/2021 14:16,35,healthy eating,,,,
20966,2664a681-e732-422f-b529-02fabb6ec9ab,super love,7/2/2020 19:08,75,healthy eating,,,,
20967,2664a681-e732-422f-b529-02fabb6ec9ab,hate,3/12/2021 8:39,5,healthy eating,,,,
20968,2664a681-e732-422f-b529-02fabb6ec9ab,adore,8/13/2020 14:03,72,healthy eating,,,,
20969,2664a681-e732-422f-b529-02fabb6ec9ab,cherish,4/20/2021 17:48,70,healthy eating,,,,
20970,2664a681-e732-422f-b529-02fabb6ec9ab,hate,11/16/2020 4:25,5,healthy eating,,,,
20972,aad272f0-2b16-478b-b2c5-c502b060fc30,cherish,3/14/2021 13:57,70,dogs,,,,
20973,aad272f0-2b16-478b-b2c5-c502b060fc30,worried,12/1/2020 12:59,12,dogs,,,,
20974,aad272f0-2b16-478b-b2c5-c502b060fc30,want,9/3/2020 2:33,70,dogs,,,,
20975,aad272f0-2b16-478b-b2c5-c502b060fc30,heart,3/12/2021 15:16,60,dogs,,,,
20976,aad272f0-2b16-478b-b2c5-c502b060fc30,adore,12/1/2020 18:01,72,dogs,,,,
20977,aad272f0-2b16-478b-b2c5-c502b060fc30,scared,8/22/2020 11:23,15,dogs,,,,
20978,aad272f0-2b16-478b-b2c5-c502b060fc30,disgust,4/1/2021 20:00,0,dogs,,,,
20979,aad272f0-2b16-478b-b2c5-c502b060fc30,adore,4/9/2021 16:09,72,dogs,,,,
20980,aad272f0-2b16-478b-b2c5-c502b060fc30,heart,12/17/2020 19:14,60,dogs,,,,
20981,aad272f0-2b16-478b-b2c5-c502b060fc30,peeking,11/11/2020 9:54,35,dogs,,,,
20982,aad272f0-2b16-478b-b2c5-c502b060fc30,dislike,5/1/2021 22:42,10,dogs,,,,
20983,aad272f0-2b16-478b-b2c5-c502b060fc30,super love,12/26/2020 12:48,75,dogs,,,,
20984,aad272f0-2b16-478b-b2c5-c502b060fc30,like,4/17/2021 1:04,50,dogs,,,,
20985,aad272f0-2b16-478b-b2c5-c502b060fc30,indifferent,2/21/2021 2:47,20,dogs,,,,
20986,aad272f0-2b16-478b-b2c5-c502b060fc30,hate,12/28/2020 12:52,5,dogs,,,,
20988,1dec5263-8a54-43fb-bfbe-a388d2919e74,scared,4/23/2021 8:52,15,food,,,,
20989,1dec5263-8a54-43fb-bfbe-a388d2919e74,indifferent,3/14/2021 3:37,20,food,,,,
20990,1dec5263-8a54-43fb-bfbe-a388d2919e74,scared,7/29/2020 12:22,15,food,,,,
20991,1dec5263-8a54-43fb-bfbe-a388d2919e74,indifferent,5/31/2021 23:04,20,food,,,,
20992,1dec5263-8a54-43fb-bfbe-a388d2919e74,super love,11/11/2020 6:53,75,food,,,,
20993,1dec5263-8a54-43fb-bfbe-a388d2919e74,interested,7/28/2020 21:07,30,food,,,,
20994,1dec5263-8a54-43fb-bfbe-a388d2919e74,super love,5/15/2021 4:04,75,food,,,,
20995,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,3/2/2021 4:51,10,food,,,,
20996,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,6/4/2021 20:19,35,food,,,,
20997,1dec5263-8a54-43fb-bfbe-a388d2919e74,worried,8/23/2020 18:12,12,food,,,,
20998,1dec5263-8a54-43fb-bfbe-a388d2919e74,interested,9/6/2020 20:22,30,food,,,,
20999,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,1/22/2021 4:17,70,food,,,,
21000,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,11/4/2020 6:49,10,food,,,,
21001,1dec5263-8a54-43fb-bfbe-a388d2919e74,super love,7/6/2020 19:21,75,food,,,,
21002,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,7/14/2020 16:00,70,food,,,,
21003,1dec5263-8a54-43fb-bfbe-a388d2919e74,love,3/16/2021 12:41,65,food,,,,
21004,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,4/28/2021 20:21,10,food,,,,
21005,1dec5263-8a54-43fb-bfbe-a388d2919e74,love,7/7/2020 21:11,65,food,,,,
21006,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,2/12/2021 16:16,70,food,,,,
21007,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,1/13/2021 1:34,10,food,,,,
21008,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,5/3/2021 0:06,35,food,,,,
21009,1dec5263-8a54-43fb-bfbe-a388d2919e74,love,4/5/2021 5:17,65,food,,,,
21010,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,4/9/2021 14:48,70,food,,,,
21011,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,10/27/2020 5:58,5,food,,,,
21012,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,9/29/2020 1:55,70,food,,,,
21013,1dec5263-8a54-43fb-bfbe-a388d2919e74,like,3/4/2021 19:02,50,food,,,,
21014,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,3/11/2021 11:17,70,food,,,,
21015,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,10/26/2020 8:47,35,food,,,,
21016,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,1/18/2021 12:47,5,food,,,,
21017,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,10/3/2020 1:04,10,food,,,,
21019,c75dfa33-cd71-486f-b4e1-f5e9133ae873,love,1/26/2021 9:30,65,veganism,,,,
21020,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,12/1/2020 15:23,45,veganism,,,,
21021,c75dfa33-cd71-486f-b4e1-f5e9133ae873,cherish,6/30/2020 5:55,70,veganism,,,,
21022,c75dfa33-cd71-486f-b4e1-f5e9133ae873,like,11/21/2020 2:30,50,veganism,,,,
21023,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,10/11/2020 6:54,72,veganism,,,,
21024,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,10/11/2020 21:48,15,veganism,,,,
21025,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,12/31/2020 21:23,45,veganism,,,,
21026,c75dfa33-cd71-486f-b4e1-f5e9133ae873,peeking,4/19/2021 21:38,35,veganism,,,,
21027,c75dfa33-cd71-486f-b4e1-f5e9133ae873,disgust,1/24/2021 22:12,0,veganism,,,,
21028,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,12/3/2020 3:58,5,veganism,,,,
21029,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,9/4/2020 5:13,72,veganism,,,,
21030,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,9/29/2020 21:02,70,veganism,,,,
21031,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,7/23/2020 16:01,5,veganism,,,,
21032,c75dfa33-cd71-486f-b4e1-f5e9133ae873,disgust,10/18/2020 1:21,0,veganism,,,,
21033,c75dfa33-cd71-486f-b4e1-f5e9133ae873,super love,7/22/2020 19:36,75,veganism,,,,
21034,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,1/12/2021 23:45,72,veganism,,,,
21035,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,8/28/2020 18:14,15,veganism,,,,
21036,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,12/4/2020 3:03,70,veganism,,,,
21037,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,5/12/2021 5:35,45,veganism,,,,
21038,c75dfa33-cd71-486f-b4e1-f5e9133ae873,love,3/23/2021 19:10,65,veganism,,,,
21039,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,4/4/2021 13:25,70,veganism,,,,
21040,c75dfa33-cd71-486f-b4e1-f5e9133ae873,indifferent,7/20/2020 15:35,20,veganism,,,,
21041,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,7/15/2020 9:49,72,veganism,,,,
21042,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,12/31/2020 1:45,15,veganism,,,,
21044,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,heart,8/4/2020 7:01,60,veganism,,,,
21045,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,7/1/2020 20:28,75,veganism,,,,
21046,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,10/14/2020 2:01,12,veganism,,,,
21047,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,indifferent,9/25/2020 7:25,20,veganism,,,,
21048,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,8/27/2020 6:59,12,veganism,,,,
21049,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,like,4/9/2021 5:16,50,veganism,,,,
21050,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,love,9/28/2020 4:54,65,veganism,,,,
21051,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,like,2/18/2021 22:09,50,veganism,,,,
21052,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,10/15/2020 18:16,35,veganism,,,,
21053,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,10/7/2020 23:39,45,veganism,,,,
21054,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,2/22/2021 3:06,30,veganism,,,,
21055,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,adore,6/23/2020 23:33,72,veganism,,,,
21056,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,12/13/2020 0:33,35,veganism,,,,
21057,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,6/9/2021 19:25,75,veganism,,,,
21058,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,indifferent,6/27/2020 19:19,20,veganism,,,,
21059,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,adore,2/5/2021 11:16,72,veganism,,,,
21060,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,disgust,3/22/2021 13:55,0,veganism,,,,
21061,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,1/24/2021 16:52,30,veganism,,,,
21062,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,heart,3/12/2021 23:11,60,veganism,,,,
21063,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,scared,3/21/2021 15:25,15,veganism,,,,
21064,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,8/20/2020 14:51,5,veganism,,,,
21065,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,12/3/2020 4:41,12,veganism,,,,
21066,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,disgust,3/27/2021 12:37,0,veganism,,,,
21067,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,3/11/2021 13:48,70,veganism,,,,
21068,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,3/26/2021 20:05,35,veganism,,,,
21069,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,6/27/2020 16:54,12,veganism,,,,
21070,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,3/11/2021 0:47,75,veganism,,,,
21071,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,2/13/2021 11:49,5,veganism,,,,
21072,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,3/18/2021 13:21,75,veganism,,,,
21073,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,6/22/2020 21:24,30,veganism,,,,
21074,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,7/20/2020 5:45,30,veganism,,,,
21075,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,2/9/2021 16:08,10,veganism,,,,
21076,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,5/30/2021 21:28,45,veganism,,,,
21077,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,2/24/2021 11:03,45,veganism,,,,
21078,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,12/16/2020 0:23,30,veganism,,,,
21079,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,7/19/2020 17:18,5,veganism,,,,
21080,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,2/10/2021 14:16,45,veganism,,,,
21081,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,3/14/2021 16:05,10,veganism,,,,
21082,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,3/30/2021 14:02,30,veganism,,,,
21083,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,6/2/2021 2:18,10,veganism,,,,
21084,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,6/17/2021 5:15,70,veganism,,,,
21086,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,12/26/2020 9:23,35,science,,,,
21087,40727608-362e-4e10-970f-2b5a5f8c37c1,interested,10/12/2020 8:07,30,science,,,,
21088,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,3/4/2021 2:13,20,science,,,,
21089,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,10/3/2020 10:35,20,science,,,,
21090,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,7/6/2020 11:36,70,science,,,,
21091,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,6/25/2020 14:29,15,science,,,,
21092,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,7/7/2020 23:23,0,science,,,,
21093,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,10/1/2020 20:05,60,science,,,,
21094,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,12/31/2020 13:56,35,science,,,,
21095,40727608-362e-4e10-970f-2b5a5f8c37c1,intrigued,5/8/2021 9:59,45,science,,,,
21096,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,12/31/2020 18:49,0,science,,,,
21097,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,4/14/2021 19:57,15,science,,,,
21098,40727608-362e-4e10-970f-2b5a5f8c37c1,love,4/2/2021 15:40,65,science,,,,
21099,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,7/8/2020 13:21,70,science,,,,
21100,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,4/14/2021 16:32,35,science,,,,
21101,40727608-362e-4e10-970f-2b5a5f8c37c1,want,4/28/2021 8:18,70,science,,,,
21102,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,8/23/2020 1:21,15,science,,,,
21103,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,7/30/2020 0:19,75,science,,,,
21104,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,5/6/2021 4:07,20,science,,,,
21105,40727608-362e-4e10-970f-2b5a5f8c37c1,want,11/20/2020 6:44,70,science,,,,
21106,40727608-362e-4e10-970f-2b5a5f8c37c1,adore,12/15/2020 17:11,72,science,,,,
21107,40727608-362e-4e10-970f-2b5a5f8c37c1,want,12/13/2020 2:03,70,science,,,,
21108,40727608-362e-4e10-970f-2b5a5f8c37c1,worried,11/6/2020 23:15,12,science,,,,
21109,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,2/5/2021 4:07,60,science,,,,
21110,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,1/15/2021 14:52,75,science,,,,
21112,09f2e925-5086-42ad-8160-e763396a36ca,interested,4/26/2021 8:56,30,dogs,,,,
21113,09f2e925-5086-42ad-8160-e763396a36ca,dislike,4/5/2021 5:05,10,dogs,,,,
21114,09f2e925-5086-42ad-8160-e763396a36ca,hate,1/5/2021 10:49,5,dogs,,,,
21115,09f2e925-5086-42ad-8160-e763396a36ca,love,10/9/2020 7:03,65,dogs,,,,
21116,09f2e925-5086-42ad-8160-e763396a36ca,interested,6/6/2021 9:43,30,dogs,,,,
21117,09f2e925-5086-42ad-8160-e763396a36ca,peeking,11/4/2020 20:21,35,dogs,,,,
21118,09f2e925-5086-42ad-8160-e763396a36ca,heart,1/16/2021 22:00,60,dogs,,,,
21119,09f2e925-5086-42ad-8160-e763396a36ca,love,2/13/2021 15:46,65,dogs,,,,
21120,09f2e925-5086-42ad-8160-e763396a36ca,scared,6/4/2021 14:40,15,dogs,,,,
21121,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,5/16/2021 12:36,45,dogs,,,,
21122,09f2e925-5086-42ad-8160-e763396a36ca,super love,12/28/2020 8:20,75,dogs,,,,
21123,09f2e925-5086-42ad-8160-e763396a36ca,interested,3/6/2021 14:41,30,dogs,,,,
21124,09f2e925-5086-42ad-8160-e763396a36ca,peeking,3/4/2021 17:33,35,dogs,,,,
21125,09f2e925-5086-42ad-8160-e763396a36ca,love,5/1/2021 4:56,65,dogs,,,,
21126,09f2e925-5086-42ad-8160-e763396a36ca,peeking,9/2/2020 3:42,35,dogs,,,,
21127,09f2e925-5086-42ad-8160-e763396a36ca,disgust,11/11/2020 2:22,0,dogs,,,,
21128,09f2e925-5086-42ad-8160-e763396a36ca,worried,8/15/2020 9:00,12,dogs,,,,
21129,09f2e925-5086-42ad-8160-e763396a36ca,disgust,6/28/2020 10:52,0,dogs,,,,
21130,09f2e925-5086-42ad-8160-e763396a36ca,like,3/8/2021 10:06,50,dogs,,,,
21131,09f2e925-5086-42ad-8160-e763396a36ca,dislike,1/6/2021 16:06,10,dogs,,,,
21132,09f2e925-5086-42ad-8160-e763396a36ca,adore,9/5/2020 5:03,72,dogs,,,,
21133,09f2e925-5086-42ad-8160-e763396a36ca,cherish,3/23/2021 15:43,70,dogs,,,,
21134,09f2e925-5086-42ad-8160-e763396a36ca,want,3/20/2021 8:19,70,dogs,,,,
21135,09f2e925-5086-42ad-8160-e763396a36ca,worried,10/14/2020 22:50,12,dogs,,,,
21136,09f2e925-5086-42ad-8160-e763396a36ca,worried,12/28/2020 5:09,12,dogs,,,,
21137,09f2e925-5086-42ad-8160-e763396a36ca,indifferent,9/6/2020 9:19,20,dogs,,,,
21138,09f2e925-5086-42ad-8160-e763396a36ca,scared,3/5/2021 9:58,15,dogs,,,,
21139,09f2e925-5086-42ad-8160-e763396a36ca,disgust,11/27/2020 7:46,0,dogs,,,,
21140,09f2e925-5086-42ad-8160-e763396a36ca,love,12/24/2020 11:15,65,dogs,,,,
21141,09f2e925-5086-42ad-8160-e763396a36ca,dislike,7/11/2020 22:33,10,dogs,,,,
21142,09f2e925-5086-42ad-8160-e763396a36ca,super love,8/18/2020 0:56,75,dogs,,,,
21143,09f2e925-5086-42ad-8160-e763396a36ca,cherish,2/6/2021 4:44,70,dogs,,,,
21144,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,5/23/2021 2:24,45,dogs,,,,
21145,09f2e925-5086-42ad-8160-e763396a36ca,adore,9/7/2020 11:06,72,dogs,,,,
21146,09f2e925-5086-42ad-8160-e763396a36ca,hate,12/9/2020 8:47,5,dogs,,,,
21148,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,12/27/2020 0:34,5,healthy eating,,,,
21149,6cbac852-fec6-49e2-95db-d62edeb477d0,want,10/16/2020 21:57,70,healthy eating,,,,
21150,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,5/10/2021 7:48,35,healthy eating,,,,
21151,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,8/30/2020 6:38,72,healthy eating,,,,
21152,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,12/9/2020 3:45,20,healthy eating,,,,
21153,6cbac852-fec6-49e2-95db-d62edeb477d0,interested,5/1/2021 21:25,30,healthy eating,,,,
21154,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,12/17/2020 9:33,10,healthy eating,,,,
21155,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,1/30/2021 20:37,12,healthy eating,,,,
21156,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,1/5/2021 16:19,60,healthy eating,,,,
21157,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,11/4/2020 1:24,60,healthy eating,,,,
21158,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,3/2/2021 8:36,10,healthy eating,,,,
21159,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,2/25/2021 20:05,72,healthy eating,,,,
21160,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,10/30/2020 16:26,10,healthy eating,,,,
21161,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,4/5/2021 3:04,72,healthy eating,,,,
21162,6cbac852-fec6-49e2-95db-d62edeb477d0,want,2/21/2021 14:45,70,healthy eating,,,,
21163,6cbac852-fec6-49e2-95db-d62edeb477d0,cherish,3/8/2021 6:22,70,healthy eating,,,,
21164,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,12/30/2020 23:17,72,healthy eating,,,,
21165,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,11/4/2020 12:43,15,healthy eating,,,,
21166,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,6/18/2020 21:09,5,healthy eating,,,,
